Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Day Type Index [](Hourly),BACK_SPACE:People Occupant Count [](Hourly),CORE_RETAIL:People Occupant Count [](Hourly),POINT_OF_SALE:People Occupant Count [](Hourly),FRONT_RETAIL:People Occupant Count [](Hourly),FRONT_ENTRY:People Occupant Count [](Hourly),Total People,CORE_RETAIL IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Sensible Cooling Rate [W](Hourly),CORE_RETAIL IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Latent Cooling Rate [W](Hourly),CORE_RETAIL IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Rate [W](Hourly),BACK_SPACE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Sensible Cooling Rate [W](Hourly),BACK_SPACE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Latent Cooling Rate [W](Hourly),BACK_SPACE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Rate [W](Hourly),POINT_OF_SALE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Sensible Cooling Rate [W](Hourly),POINT_OF_SALE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Latent Cooling Rate [W](Hourly),POINT_OF_SALE IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Rate [W](Hourly),FRONT_RETAIL IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Sensible Cooling Rate [W](Hourly),FRONT_RETAIL IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Latent Cooling Rate [W](Hourly),FRONT_RETAIL IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Rate [W](Hourly) ,Total Cooling Rate [W],BACK_SPACE:Zone Mean Air Temperature [C](Hourly),CORE_RETAIL:Zone Mean Air Temperature [C](Hourly),POINT_OF_SALE:Zone Mean Air Temperature [C](Hourly),FRONT_RETAIL:Zone Mean Air Temperature [C](Hourly),FRONT_ENTRY:Zone Mean Air Temperature [C](Hourly),Mean air Temperature [°C]
 08/08  18:00:00,29.4666666666666,514.333333333333,6,30.6709187792669,129.217091877926,12.1758436944937,12.1758436944937,0.968835782334894,185.208533828515,24777.8773454913,7550.32699710047,32328.2043425917,5719.08346929018,1511.59293567437,7230.67640496455,5524.3793678942,589.055267440565,6113.43463533476,4380.29798681812,588.027932560611,4968.32591937874,50640.6413022697,25.9951502237339,25.4311553319543,25.9888668928277,25.2549883045097,29.8365367194533,25.5502605186894
 08/08  19:00:00,26.725,138.416666666666,6,18.4025512675601,77.530255126756,7.30550621669627,7.30550621669627,0.581301469400936,111.12512029711,13850.6480061653,4363.62725898931,18214.2752651546,4011.01843959319,755.43163059216,4766.45007018535,4051.24968592502,287.241501940999,4338.49118786602,2403.46251234334,287.245028071764,2690.7075404151,30009.9240636211,25.9802738297429,25.7365242298408,25.9667327910553,25.6525890364603,28.0218042219306,25.7867687962096
 08/08  20:00:00,23.9666666666666,0,6,18.4025512675601,77.530255126756,7.30550621669627,7.30550621669627,0.581301469400936,111.12512029711,11439.9442868015,4445.10692735848,15885.0512141599,3223.05798538296,763.076254596047,3986.134239979,3357.93626917713,290.768224874327,3648.70449405145,1765.47379638355,289.988184414711,2055.46198079826,25575.3519289886,25.9704993462688,25.8786181917798,25.9575683368205,25.7929593206148,27.9386581628721,25.8934706379959
 08/08  21:00:00,22.5666666666666,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0962170498277,26.1870861840165,26.8211723799912,26.226417025506,27.1088756671618,26.2164624522725
 08/08  22:00:00,22.2249999999999,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.9850681575192,26.115430505405,26.8662697756755,26.142701149928,26.657427467616,26.145150947852
 08/08  23:00:00,21.8666666666666,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.8457722249804,25.9136290091263,26.7111161333907,25.9607665388474,26.3539433768269,25.9581506958065
 08/08  24:00:00,21.3499999999999,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7222220823428,25.7546859957073,26.5535970437997,25.7854016321415,26.0897609084144,25.8041085071471
 08/09  01:00:00,20.8083333333333,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5697613282525,25.5981084955026,26.3194980695256,25.6002803921089,25.8469293008933,25.6412068868637
 08/09  02:00:00,20.25,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4457306901174,25.459977112967,26.1352908514715,25.4408713427624,25.6344286492539,25.5009717690404
 08/09  03:00:00,19.475,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.3288159293662,25.3315994619912,25.9629670407827,25.274886778683,25.4108990894297,25.3691128531924
 08/09  04:00:00,18.5166666666666,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.1775376376791,25.1868227403455,25.7454057138668,25.0633007766334,25.1443224030612,25.214028556967
 08/09  05:00:00,17.575,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0111342165358,25.0257348993785,25.5073174632509,24.8309952070686,24.8613238531703,25.0422606332543
 08/09  06:00:00,17.8416666666666,78.8333333333333,7,0,0,0,0,0,0,0,2889.01717514111,2889.01717514111,0,1031.10002714988,1031.10002714988,0,435.808620367371,435.808620367371,0,413.132708920574,413.132708920574,4769.05853157894,24.9288853632921,24.8868713534063,25.385589721562,24.7079752705734,24.7307985795982,24.9150014328357
 08/09  07:00:00,19,210.416666666666,7,6.13418375585338,25.8434183755853,2.43516873889875,2.43516873889875,0.193767156466978,37.0417067657032,2257.09308614182,1093.16788685958,3350.2609730014,544.283499054569,176.287475290377,720.570974344947,239.749347217966,13.3157212252427,253.065068443209,173.846232711111,19.3584173541557,193.204650065266,4517.10166585482,24.9792305258357,24.8511951572561,25.6916793447958,24.8564216709693,25.0270049823603,24.928399518607
 08/09  08:00:00,20.1416666666666,261.083333333333,7,12.2683675117067,51.6868367511706,4.87033747779751,4.87033747779751,0.387534312933957,74.0834135314063,3456.24003479042,2901.13838634103,6357.37842113145,842.281521218192,781.169468980129,1623.45099019832,1227.15649658157,302.517339416301,1529.67383599787,276.035880444641,365.664589602953,641.700470047595,10152.2037173752,25.2568684571994,25.1005343650836,25.8098883845476,25.3060693889494,23.4491771442089,25.1870214570678
 08/09  09:00:00,21.7666666666666,304.583333333333,7,30.6709187792669,129.217091877926,12.1758436944937,12.1758436944937,0.968835782334894,185.208533828515,10774.3588006558,4260.16031246171,15034.5191131175,2778.57452022979,1154.80111370282,3933.37563393261,4243.31609714838,713.549009496604,4956.86510664498,1633.58193937974,528.791363330759,2162.37330271049,26087.1331564056,25.4512766235397,25.3595689549812,24.9674807357577,25.3811125122445,24.2898735615404,25.3503479745425
 08/09  10:00:00,23.825,491.083333333333,7,36.8051025351203,155.060510253512,14.6110124333925,14.6110124333925,1.16260293880187,222.250240594219,13468.4063262524,9147.41472586158,22615.8210521139,3420.40278788391,2124.52513101031,5544.92791889422,4679.74017045277,848.948245003972,5528.68841545674,2625.147843483,848.88719065034,3474.03503413334,37163.4724205982,25.7803566769251,25.7343239712094,25.5722630847035,25.744274473089,25.8626271948121,25.7319348064456
 08/09  11:00:00,25.8666666666666,602.583333333333,7,49.073470046827,206.747347004682,19.48134991119,19.48134991119,1.55013725173583,296.333654125625,9305.21246267214,12198.8746808414,21504.0871435135,4866.91762641428,2811.65655235478,7678.57417876906,6350.18068369522,1109.42083547961,7459.60151917483,2006.98904824308,1110.30713880643,3117.29618704952,39759.5590285069,25.9071163879757,26.8114330040723,25.8000392123841,27.1973910183298,27.6231467915418,26.6195553294153
 08/09  12:00:00,26.6999999999999,605.916666666666,7,49.073470046827,206.747347004682,19.48134991119,19.48134991119,1.55013725173583,296.333654125625,32637.3832869385,12118.9400714777,44756.3233584162,5562.34318077427,2730.71346528322,8293.05664605749,7414.09312362076,1074.78967798051,8488.88280160128,7907.59929980954,1075.78234855102,8983.38164836057,70521.6444544355,25.9826166009999,25.8620491815418,25.9430604408114,25.3891536806598,27.3190832811954,25.8562223397576
 08/09  13:00:00,26.6999999999999,494,7,49.073470046827,206.747347004682,19.48134991119,19.48134991119,1.55013725173583,296.333654125625,14025.1510373336,12171.1298506959,26196.2808880294,5952.62225965804,2681.33533457127,8633.95759422931,7631.43574747417,1054.58236593879,8686.01811341296,3274.14179917096,1054.80688065845,4328.94867982941,47845.2052755011,25.9793460993116,26.3549992484422,25.9608556751083,26.744110933406,27.3348876206978,26.2921303202411
 08/09  14:00:00,26.6999999999999,189.833333333333,7,49.073470046827,206.747347004682,19.48134991119,19.48134991119,1.55013725173583,296.333654125625,21340.7287987614,11983.6779276384,33324.4067263999,5338.1560332035,2571.57707182518,7909.73310502868,5984.54117546225,1005.92586046138,6990.46703592363,3993.08798806017,1006.99513297713,5000.0831210373,53224.6899883895,26.0266108726864,26.3871277787401,25.9952178230663,26.4399722160298,27.119490871977,26.3047036140086
 08/09  15:00:00,25.5916666666666,101.166666666666,7,49.073470046827,206.747347004682,19.48134991119,19.48134991119,1.55013725173583,296.333654125625,15110.1838091015,12111.971805608,27222.1556147095,4578.50885581793,2586.3734028227,7164.88225864063,5262.94685969846,1012.03553725603,6274.9823969545,2778.94287950354,1012.20984169058,3791.15272119412,44453.1729914988,25.9465436390593,26.2379730412395,25.8591142021707,26.3118596892839,26.1224346458677,26.1693032320984
 08/09  16:00:00,23.75,38.9166666666666,7,49.073470046827,206.747347004682,19.48134991119,19.48134991119,1.55013725173583,296.333654125625,20056.1050198889,12153.541895284,32209.6469151728,4935.82920665351,2652.2705676593,7588.09977431281,5450.87974135856,1041.3680967473,6492.24783810586,3468.29860685563,1041.36641095292,4509.66501780855,50799.6595454,26.0167204123355,26.1533015900715,26.0153509130969,26.237279025847,24.6180213811641,26.1269975206877
 08/09  17:00:00,21.8916666666666,62.6666666666666,7,36.8051025351203,155.060510253512,14.6110124333925,14.6110124333925,1.16260293880187,222.250240594219,18087.0511662425,9115.19181370137,27202.2429799438,4144.16857083979,2001.15149326984,6145.32006410963,4616.00038443517,786.847905578288,5402.84829001345,2655.85125787584,786.847797848954,3442.69905572479,42193.1103897917,26.0140195940508,26.0753979052153,25.9856689530142,26.1110409490554,22.9468765849323,26.061605693538
 08/09  18:00:00,20.75,43.25,7,12.2683675117067,51.6868367511706,4.87033747779751,4.87033747779751,0.387534312933957,74.0834135314063,7683.89927249823,2965.34577239474,10649.2450448929,2175.50999849761,577.83634087333,2753.34633937093,3126.50473390048,223.704672612623,3350.2094065131,1232.79930932334,223.707383329436,1456.50669265277,18209.3074834297,26.0002365294656,26.1993126709399,25.9702107092177,26.2653011532364,23.9809380335091,26.1553921633577
 08/09  19:00:00,20.2083333333333,6.74999999999999,7,12.2683675117067,51.6868367511706,4.87033747779751,4.87033747779751,0.387534312933957,74.0834135314063,6136.31603927433,2987.79854989314,9124.11458916747,1269.6427952398,604.650497844029,1874.29329308382,1991.84875399716,235.085731281208,2226.93448527836,853.050477949262,235.085316051628,1088.13579400089,14313.4781615305,26.0092426787504,26.1442024079058,25.9929176696125,26.1681341697106,23.7090974352733,26.1133188769959
 08/09  20:00:00,19.65,0,7,12.2683675117067,51.6868367511706,4.87033747779751,4.87033747779751,0.387534312933957,74.0834135314063,3578.73732979534,3130.71819056383,6709.45552035918,967.232690038295,685.354469130899,1652.58715916919,1548.93348610549,263.752493745295,1812.68597985079,377.966052398523,263.408831633307,641.37488403183,10816.103543411,25.9888037523793,26.1183246484249,25.9555292333036,26.1259429300392,25.1135624747633,26.0865077468005
 08/09  21:00:00,19.1666666666666,0,7,6.13418375585338,25.8434183755853,2.43516873889875,2.43516873889875,0.193767156466978,37.0417067657032,687.801175042595,2450.08523189026,3137.88640693286,161.572827983382,638.63064910105,800.203477084432,242.368134805188,117.948382002095,360.316516807283,53.3038984816183,203.681030473217,256.984928954835,4555.39132977941,25.9361614598782,26.1229218794353,26.3904407222869,26.0862576878512,25.5246122779239,26.1070874853038
 08/09  22:00:00,18.825,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4926183135243,25.8149599945225,26.1019296425637,25.6365042856462,25.2222142104671,25.7684698423321
 08/09  23:00:00,18.4666666666666,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.1082798508251,25.5105946550916,25.6331150542523,25.1815118174338,24.8396816601758,25.4299688665476
 08/09  24:00:00,17.8916666666666,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.8235974659932,25.2829361795306,25.2358206349864,24.7854127209306,24.4720513472035,25.1704752007453
 08/10  01:00:00,17.1333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.6027475011269,25.1027269231027,25.0282637203675,24.5629606674591,24.2706586862307,24.9789013621292
 08/10  02:00:00,16.3916666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3657438391631,24.919028646422,24.7436009836199,24.269140531344,23.9864172472728,24.7723792385621
 08/10  03:00:00,15.6916666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1564625055941,24.7373347558919,24.4810821841953,23.9979751991418,23.7200496225695,24.5748385188378
 08/10  04:00:00,14.9333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0004493461661,24.5658913831835,24.2712188579627,23.7812435713645,23.4892900727838,24.4004319116155
 08/10  05:00:00,14.1916666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8689965496232,24.4020079763871,24.0863280217183,23.588580017181,23.276878530439,24.2386570769115
 08/10  06:00:00,14.8916666666666,32.6666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7700331212181,24.2604504839745,23.9719916535017,23.4693046476275,23.1730956179205,24.1074618612348
 08/10  07:00:00,16.5333333333333,175.666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7845868118347,24.2448315592391,24.1356419153432,23.6188282554283,23.4249606949531,24.1196267575451
 08/10  08:00:00,18.1916666666666,434,1,0,0,0,0,0,0,0,18216.4968786081,18216.4968786081,0,4788.53755203755,4788.53755203755,0,1415.9891293485,1415.9891293485,0,1969.11717205747,1969.11717205747,26390.1407320516,23.9700050965681,24.4006637918431,24.5631573777399,24.020133257979,21.7806374370884,24.3145611822941
 08/10  09:00:00,20.0666666666666,509.5,1,6.13418375585338,25.8434183755853,2.43516873889875,2.43516873889875,0.193767156466978,37.0417067657032,1396.94651623962,0,1396.94651623962,302.552916188781,2.65137112090126,305.204287309682,149.328394670847,0,149.328394670847,106.33532423943,0,106.33532423943,1957.81452245958,24.3886922121218,24.8052781824936,25.5224976167823,24.8134178424507,22.6199015018969,24.783863801305
 08/10  10:00:00,22.125,482.166666666666,1,12.2683675117067,51.6868367511706,4.87033747779751,4.87033747779751,0.387534312933957,74.0834135314063,1942.96277100955,2940.91588225956,4883.8786532691,404.973751700731,583.044327103408,988.018078804139,1825.90872890757,245.743956494937,2071.65268540251,547.791232606868,109.019424955846,656.810657562714,8600.36007503846,25.0967928431182,25.5057185410461,25.9109403861258,25.760420030675,24.202484456769,25.4812549914241
 08/10  11:00:00,24.1666666666666,676.25,1,12.2683675117067,51.6868367511706,4.87033747779751,4.87033747779751,0.387534312933957,74.0834135314063,2827.35376330839,4739.95300808023,7567.30677138861,205.086903747143,1917.68542278085,2122.77232652799,3063.39293016926,284.170817486193,3347.56374765545,1188.56227294001,278.182110554268,1466.74438349427,14504.3872290663,25.6813136221395,26.0367004425005,25.9468513546495,26.360814591279,25.9450023611953,25.9930195596487
 08/10  12:00:00,25.875,681,1,24.5367350234135,103.373673502341,9.74067495559502,9.74067495559502,0.775068625867915,148.166827062812,5387.04642111222,6076.6290155402,11463.6754366524,913.718833583462,1737.43576782153,2651.15460140499,2507.38000595873,562.590296063929,3069.97030202265,1651.40139184685,563.258511864949,2214.6599037118,19399.4602437918,26.223733532619,26.5539070527404,27.4387756983049,27.1668542481552,26.3604094976095,26.5979268316865
 08/10  13:00:00,27.3166666666666,670.833333333333,1,24.5367350234135,103.373673502341,9.74067495559502,9.74067495559502,0.775068625867915,148.166827062812,13196.1732391005,6164.46791955436,19360.6411586548,2653.96995991776,1434.34194911149,4088.31190902926,5753.3563602808,567.436426065096,6320.79278634589,4049.31411207142,567.592806114296,4616.90691818572,34386.6527722157,26.1613462192068,26.338617822549,26.5886786672855,26.4766370862169,27.6913548692746,26.3347535051891
 08/10  14:00:00,28.775,531.75,1,24.5367350234135,103.373673502341,9.74067495559502,9.74067495559502,0.775068625867915,148.166827062812,14577.8241208717,6020.60437511176,20598.4284959835,3184.64763870352,1382.66853402192,4567.31617272544,6050.83078876759,544.149341804868,6594.98013057245,4330.81138958831,545.076442482245,4875.88783207055,36636.6126313519,26.0922396490276,26.1475505438111,26.2857565204317,26.2571016998186,28.9759207810732,26.1547160667261
 08/10  15:00:00,29.6333333333333,354.75,1,24.5367350234135,103.373673502341,9.74067495559502,9.74067495559502,0.775068625867915,148.166827062812,6929.03053847751,6009.90784130733,12938.9383797848,3407.24703054227,1362.2943120451,4769.54134258737,5694.12165440429,535.111317756794,6229.23297216109,1876.31288472649,536.20338602431,2412.51627075079,26350.228965284,26.0655448561143,26.7848393341539,26.1892964691354,27.4270242687661,29.7212075166965,26.6681780812883
 08/10  16:00:00,30.0333333333333,553.416666666666,1,24.5367350234135,103.373673502341,9.74067495559502,9.74067495559502,0.775068625867915,148.166827062812,6736.91730485381,5998.72360641459,12735.6409112684,3647.42936792929,1349.26878225125,4996.69815018054,5397.44969846619,529.706474686641,5927.15617315283,1586.23611528255,530.804425476686,2117.04054075923,25776.535775361,26.077811492211,27.295675536888,26.1890579212861,28.0157881357765,30.0564799303719,27.0673904784787
 08/10  17:00:00,30.4333333333333,303.333333333333,1,12.2683675117067,51.6868367511706,4.87033747779751,4.87033747779751,0.387534312933957,74.0834135314063,11145.054258817,2892.95567292894,14038.0099317459,2650.96633749436,597.571012131193,3248.53734962555,4099.4175721864,231.184493961711,4330.60206614811,2749.31012129376,232.083285993469,2981.39340728723,24598.5427548068,26.1232585613117,26.6679396591053,26.22136021976,26.9201587048167,30.3272954796798,26.5644200064979
 08/10  18:00:00,29.8416666666666,191.833333333333,1,6.13418375585338,25.8434183755853,2.43516873889875,2.43516873889875,0.193767156466978,37.0417067657032,7058.02390516009,1531.26733909747,8589.29124425756,1577.60446002807,254.931019106766,1832.53547913483,2812.6621487832,97.1700381153434,2909.83218689855,2072.43997251078,96.8105553410577,2169.25052785183,15500.9094381428,26.1297234740798,26.2492405040379,26.2190980981891,26.4149471971428,29.5477150956031,26.2383029883213
 08/10  19:00:00,28.5416666666666,45.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2891148774071,26.3537062555111,27.2675828953199,27.1000429928756,28.484708453021,26.4526707315747
 08/10  20:00:00,27.2416666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.173780032283,26.2774821168189,27.4003546515643,27.0702072599815,27.6782247738787,26.3868130727515
 08/10  21:00:00,25.9416666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.9780226402114,26.0774929534638,27.1737964355488,26.7930721253023,27.1948712505992,26.1806742531835
 08/10  22:00:00,24.6416666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7998129953417,25.8953391635228,26.9219554958186,26.5180802343211,26.7928784001047,25.988436378562
 08/10  23:00:00,23.3416666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6038084327,25.7251859429038,26.6467827922347,26.2305631250432,26.4170870783939,25.7992831090812
 08/10  24:00:00,22.45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4084106311984,25.5610865299612,26.3749638461524,25.9459962953003,26.068726833459,25.6148933203769
 08/11  01:00:00,21.9083333333333,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.2644232536124,25.4170584318314,26.1965839180556,25.6912594902199,25.7531747419043,25.4612854969577
 08/11  02:00:00,21.3499999999999,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.1051262084832,25.267674707182,25.9827406800532,25.4314580087301,25.4496218242682,25.2986944849184
 08/11  03:00:00,20.4583333333333,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9328085500869,25.1080125527047,25.7436377092818,25.169370399844,25.1529881450634,25.1249066647779
 08/11  04:00:00,19.3583333333333,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.7792729198757,24.9559288082403,25.5229909492889,24.926739820563,24.8723740214283,24.9620662490763
 08/11  05:00:00,18.2583333333333,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.6417905747641,24.8108987371054,25.3199229244419,24.7025643153414,24.6106137307443,24.8092267431284
 08/11  06:00:00,18.325,60.8333333333333,2,0,0,0,0,0,0,0,4133.35716006963,4133.35716006963,0,1117.73261860495,1117.73261860495,0,444.348013843402,444.348013843402,0,461.566658772332,461.566658772332,6157.00445129031,24.6352441806816,24.7049855121505,25.2791378693996,24.6293439714117,24.5301506164294,24.7263201120546
 08/11  07:00:00,19.2833333333333,333.25,2,6.13418375585338,25.8434183755853,2.43516873889875,2.43516873889875,0.193767156466978,37.0417067657032,1633.78180310971,349.986408653112,1983.76821176282,392.425084227764,40.8609449482848,433.286029176048,179.284838792884,12.7170639289939,192.001902721877,126.100105691333,14.5042405255288,140.604346216861,2749.66048987761,24.8559817839218,24.8143178603589,25.7640493857566,24.8519117907826,24.8082361707964,24.8865024285047
 08/11  08:00:00,20.2249999999999,566.166666666666,2,12.2683675117067,51.6868367511706,4.87033747779751,4.87033747779751,0.387534312933957,74.0834135314063,2643.74101897346,3579.19871087157,6222.93972984502,639.086693435207,869.362927326628,1508.44962076183,1016.8585492479,317.292183993919,1334.15073324181,208.381458039816,381.929908977415,590.311367017231,9655.85145086589,25.2882525188572,25.2428161051453,26.1181771260666,25.3745382102487,23.3557126343256,25.3169344038479
 08/11  09:00:00,21.7666666666666,696.916666666666,2,30.6709187792669,129.217091877926,12.1758436944937,12.1758436944937,0.968835782334894,185.208533828515,4482.71759902733,4093.43006746681,8576.14766649415,1005.68650623705,1006.46755111957,2012.15405735663,1620.75135080485,699.116285386304,2319.86763619115,614.534833029957,460.462224637779,1074.99705766773,13983.1664177097,26.066609257575,26.1248947840302,27.0651267032628,26.2946712932672,24.2564154392424,26.1885480473981
 08/11  10:00:00,23.825,768.25,2,30.6709187792669,129.217091877926,12.1758436944937,12.1758436944937,0.968835782334894,185.208533828515,13954.795138982,7591.51907813308,21546.3142171151,3143.09611929309,1723.15409777937,4866.25021707246,4721.38819657471,689.924302104365,5411.31249867907,2655.17379769545,689.799795610237,3344.97359330568,35168.8505261723,26.2285625181894,26.3253016364784,26.6706796446871,26.346041444027,25.9730564797953,26.3333924590141
 08/11  11:00:00,25.8666666666666,809.25,2,42.9392862909736,180.903928629097,17.0461811722912,17.0461811722912,1.35637009526885,259.291947359922,19761.7844549815,10733.7767771682,30495.5612321498,4512.14909771501,2451.53481227129,6963.68390998629,6398.76217500626,968.114424916714,7366.87659992298,4332.8431827019,968.113463347238,5300.95664604914,50127.0783881082,26.085870529405,26.1271839904795,26.2246098400852,26.1375169123785,27.8043724088526,26.1274277546492
 08/11  12:00:00,27.4583333333333,800.083333333333,2,42.9392862909736,180.903928629097,17.0461811722912,17.0461811722912,1.35637009526885,259.291947359922,24821.0989786595,10616.3243624722,35437.4233411318,5774.12075355302,2412.16775058319,8186.28850413621,8342.6480414959,950.587578235485,9293.23561973138,6083.29167099493,951.36129124976,7034.65296224469,59951.6004272441,25.9355823486394,25.9457047142067,25.8206654854754,25.8710119845316,27.9683278847141,25.930820073623
 08/11  13:00:00,28.7583333333333,679.416666666666,2,42.9392862909736,180.903928629097,17.0461811722912,17.0461811722912,1.35637009526885,259.291947359922,24111.6764015264,10593.8037486066,34705.4801501331,5744.60512275088,2400.54823152907,8145.15335427995,8133.02367391588,944.147297750103,9077.17097166598,6124.00196115291,945.417540199607,7069.41950135251,58997.2239774315,25.9835249311008,25.9849830082024,25.9748115258754,25.9897921195973,29.1181997676577,25.9843858977492
 08/11  14:00:00,30.0583333333333,624.166666666666,2,42.9392862909736,180.903928629097,17.0461811722912,17.0461811722912,1.35637009526885,259.291947359922,41922.8107924017,10585.8820038494,52508.6927962512,10200.3446706694,2391.94856898692,12592.2932396564,13642.7796487592,940.383344135516,14583.1629928947,10377.9057357778,941.652403757428,11319.5581395352,91003.7071683375,25.0745149955963,25.0217289873126,23.6717369069078,24.1925043714629,30.2578274115254,24.8865002536504
 08/11  15:00:00,30.5999999999999,549.083333333333,2,49.073470046827,206.747347004682,19.48134991119,19.48134991119,1.55013725173583,296.333654125625,27608.4110909352,12229.4541756001,39837.8652665353,6786.54218427875,2754.32185168235,9540.8640359611,8140.77480004386,1086.15301125826,9226.92781130212,6163.91001402081,1086.37876179152,7250.28877581234,65855.9458896109,25.4598514989495,25.3896574368342,24.8099715055636,25.0683435646773,30.7210778452542,25.341799224426
 08/11  16:00:00,30.5999999999999,361.333333333333,2,42.9392862909736,180.903928629097,17.0461811722912,17.0461811722912,1.35637009526885,259.291947359922,42258.0380992691,10632.0360122649,52890.074111534,10759.6529057159,2331.87268388711,13091.525589603,12114.5629333843,917.066221427669,13031.629154812,8883.14448313566,917.066199949956,9800.21068308561,88813.4395390346,24.8637070201569,24.8174011887841,23.468412337543,24.0736507743922,30.6475826468736,24.6868086432296
 08/11  17:00:00,30.5999999999999,105.666666666666,2,30.6709187792669,129.217091877926,12.1758436944937,12.1758436944937,0.968835782334894,185.208533828515,22248.4758754301,7489.45617003375,29737.9320454638,5716.82329007323,1537.52027419358,7254.34356426681,6278.43063225819,599.535114801281,6877.96574705946,4301.99602533911,599.535759819145,4901.53178515826,48771.7731419483,25.2078420295054,25.1136221133216,24.4430871116325,24.7839191989703,30.5014201380755,25.0632053021545
 08/11  18:00:00,29.375,73.3333333333333,2,30.6709187792669,129.217091877926,12.1758436944937,12.1758436944937,0.968835782334894,185.208533828515,29600.5418495851,7597.28801303954,37197.8298626247,5115.57254726818,1550.39361957226,6665.96616684045,5446.37741949614,605.94793454534,6052.32535404148,5629.56903992055,604.876132652831,6234.44517257338,56150.56655608,25.6111492523499,24.749375255207,25.2476375359796,24.2385178938668,29.4936220903127,24.8920056455724
 08/11  19:00:00,27.3333333333333,13.9166666666666,2,18.4025512675601,77.530255126756,7.30550621669627,7.30550621669627,0.581301469400936,111.12512029711,13191.367905668,4516.48356681176,17707.8514724797,3612.52205258658,841.691232977509,4454.21328556409,4013.43243069701,325.440189058995,4338.87261975601,2425.17814282156,324.393503529054,2749.57164635062,29250.5090241504,25.6865003158846,25.2834458792984,25.4247412321618,25.0627040937305,28.0693727991791,25.3452935488025
