Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Day Type Index [](Hourly),DINING PEOPLE:People Occupant Count [](Hourly),KITCHEN PEOPLE:People Occupant Count [](Hourly),Total People,DINING:Zone Other Equipment Convective Heating Rate [W](Hourly),DINING:Zone Other Equipment Latent Gain Rate [W](Hourly),DINING:Zone Other Equipment Total Heating Rate [W](Hourly),KITCHEN:Zone Other Equipment Convective Heating Rate [W](Hourly),KITCHEN:Zone Other Equipment Latent Gain Rate [W](Hourly),KITCHEN:Zone Other Equipment Total Heating Rate [W](Hourly),Total Cooling Rate [W],DINING:Zone Mean Air Temperature [C](Hourly),KITCHEN:Zone Mean Air Temperature [C](Hourly),ATTIC:Zone Mean Air Temperature [C](Hourly) ,Mean air Temperature [°C]
 06/18  07:00:00,17.4416666666666,636.166666666666,4,112.056690727957,3.01116,115.067850727957,4493.46921538915,5880.43879474271,10373.9080101318,5609.37521518317,6884.81919905176,12494.1944142349,22868.1024243667,24.9545555482157,24.2418953656602,17.067093447623,24.7601972139711
 06/18  08:00:00,19.6833333333333,811.916666666666,4,112.056690727957,3.01116,115.067850727957,5926.30442699761,5915.53180464784,11841.8362316454,7903.62757530828,9097.69020503501,17001.3177803432,28843.1540119886,25.2926699172231,24.1223299514739,25.5682776215665,24.9734920933307
 06/18  09:00:00,22.1166666666666,878.833333333333,4,112.056690727957,3.01116,115.067850727957,6166.47998007568,6460.96330600944,12627.4432860851,7364.43051747321,10957.9455263286,18322.3760438018,30949.8193298869,25.7924082040928,25.132522691534,35.9244476605305,25.6124426999823
 06/18  10:00:00,24.6583333333333,910.666666666666,4,56.0283453639789,1.50558,57.5339253639789,6352.00571123001,4224.68627826235,10576.6919894923,9645.94037255586,11041.2793543282,20687.219726884,31263.9117163763,25.4937475719229,24.7380221000644,44.0732868034312,25.2876443723167
 06/18  11:00:00,27.2166666666666,912.5,4,140.070863409947,3.76395,143.834813409947,10610.9683175263,8314.51031730917,18925.4786348354,10286.3791645909,9650.08415908653,19936.4633236774,38861.9419585128,25.6792549273261,25.3196280501277,48.9074912363271,25.581176653118
 06/18  12:00:00,29.2916666666666,912.5,4,224.113381455915,6.02232,230.135701455915,14741.0102821124,11478.6901340668,26219.7004161792,9875.64096629349,9304.83852637862,19180.4794926721,45400.1799088513,25.9572276964469,25.879373928284,52.2981471210111,25.9359952366222
 06/18  13:00:00,30.9333333333333,867.833333333333,4,196.099208773926,5.26953,201.368738773926,14211.3081039451,8982.28420679132,23193.5923107364,9584.12142424067,7859.25350766871,17443.3749319093,40636.9672426457,25.9958153720246,25.976781647761,55.1637585011628,25.9906244506951
 06/18  14:00:00,32.5916666666666,716.916666666666,4,112.056690727957,3.01116,115.067850727957,5908.83411114104,4571.58016184893,10480.4142729899,5023.20314783481,6478.80787380888,11502.0110216437,21982.4252946336,27.5355491052466,28.8750830356018,55.2576251152787,27.9008698987198
 06/18  15:00:00,33.4166666666666,768.75,4,56.0283453639789,1.50558,57.5339253639789,8073.33896625298,2483.97453737555,10557.3135036285,9050.39273625647,6379.44034657782,15429.8330828342,25987.1465864627,26.5412630644819,26.9857331378032,54.2127680814933,26.6624799714831
 06/18  16:00:00,33.6166666666666,631,4,70.0354317049736,1.881975,71.9174067049736,8606.39967829373,2477.90345391025,11084.3031322039,8935.9260009585,8938.98892955458,17874.914930513,28959.2180627169,26.4257680943338,27.0535976721328,51.3138125977251,26.5969912297318
 06/18  17:00:00,33.8166666666666,701.75,4,140.070863409947,3.76395,143.834813409947,20987.7220157879,4750.43305898368,25738.1550747716,16464.1119980498,9424.82173856759,25888.9337366175,51627.0888113891,24.0791470655389,22.8547612914161,47.3889158290741,23.7452297437125
 06/18  18:00:00,32.7333333333333,547.916666666666,4,224.113381455915,6.02232,230.135701455915,17118.4754141205,6996.42522162765,24114.9006357481,10736.2676000503,9842.96416170169,20579.2317617519,44694.1323975,25.5203154081792,24.9898103713234,42.3789241560946,25.3756348468184
 06/18  19:00:00,30.675,240.833333333333,4,224.113381455915,6.02232,230.135701455915,15690.997866213,6870.00351319331,22561.0013794063,10471.5059173213,9770.02767172059,20241.5335890418,42802.5349684481,25.9101254747984,25.6409888502354,36.0390208173057,25.8367259117041
 06/18  20:00:00,28.6333333333333,14.7777777777777,4,224.113381455915,6.02232,230.135701455915,5879.50824689202,6678.48816544861,12557.9964123406,3972.0480710127,9122.80449504761,13094.8525660603,25652.8489784009,28.1543924419521,29.8130518052854,30.6886523789511,28.606745862036
 06/18  21:00:00,27.0416666666666,0,4,140.070863409947,3.76395,143.834813409947,9166.05969093588,4157.67948983115,13323.739180767,8836.75622943668,7053.23159278187,15889.9878222185,29213.7270029855,26.5680864471664,27.1198760606991,26.3141006309281,26.7185717875359
 06/18  22:00:00,25.7416666666666,0,4,98.049604386963,2.634765,100.684369386963,5276.76472657247,2952.40438423126,8229.16911080373,6136.57554036225,3785.86219700225,9922.43773736449,18151.6068481682,26.1290539511061,26.4304496209797,23.9144094256094,26.2112512756923
 06/18  23:00:00,24.4416666666666,0,4,56.0283453639789,1.50558,57.5339253639789,2777.75964313268,1066.64461675327,3844.40425988596,5446.39010089124,1939.47365776128,7385.86375865252,11230.2680185385,25.7508756960799,24.7829867439001,22.4850811153107,25.4869107811259
 06/18  24:00:00,23.025,0,4,14.0070863409947,0.376395,14.3834813409947,1130.65683051107,801.580972641545,1932.23780315261,8697.9854593739,2195.02049747303,10893.0059568469,12825.2437599995,25.2796831861115,21.4959049462183,21.1224838010957,24.2477624280029
 06/19  01:00:00,21.525,0,5,0,0,0,0,0,0,0,0,0,0,25.0312233384687,25.5311197195607,19.6240594728308,25.1675562363942
 06/19  02:00:00,20.025,0,5,0,0,0,0,0,0,0,0,0,0,24.8391425080507,26.9436219553835,17.8834386160745,25.4130810131722
 06/19  03:00:00,18.2333333333333,0,5,0,0,0,0,0,0,0,0,0,0,24.5391638093014,26.9232562359635,15.9387616322328,25.1893590132337
 06/19  04:00:00,16.175,0,5,0,0,0,0,0,0,0,0,0,0,24.4534810962417,27.3119459502457,14.0495682518,25.2330482463646
 06/19  05:00:00,14.1333333333333,20.6666666666666,5,14.0070863409947,0.376395,14.3834813409947,578.185699859003,1701.80906219616,2279.99476205516,4090.8869141585,8614.17947517921,12705.0663893377,14985.0611513929,24.7790771565662,25.0892490756779,12.2756457367069,24.8636679601548
 06/19  06:00:00,15.225,287.333333333333,5,28.0141726819894,0.75279,28.7669626819894,3876.57501359193,1435.07933991622,5311.65435350815,13290.0429141356,3947.74804990724,17237.7909640428,22549.445317551,23.8516900347889,19.1690747241773,12.0350067542695,22.5746363506402
 06/19  07:00:00,18.5833333333333,616.75,5,112.056690727957,3.01116,115.067850727957,6571.49094084143,3920.91287896276,10492.4038198041,8262.78230199855,6250.6112633702,14513.3935653687,25005.7973851728,24.2620873510889,21.9404344429874,16.7206372739806,23.6289207971577
 06/19  08:00:00,21.925,757.25,5,112.056690727957,3.01116,115.067850727957,5063.50934327424,4176.1696639105,9239.67900718473,6393.37130685446,9887.71349716685,16281.0848040213,25520.763811206,25.6830839387961,24.6939892991223,25.8024126078188,25.4133357596739
 06/19  09:00:00,24.4666666666666,842.666666666666,5,112.056690727957,3.01116,115.067850727957,6722.42120708817,3838.5521563383,10560.9733634264,6685.60956152376,12414.5408989541,19100.1504604778,29661.1238239042,26.0032664375425,25.8209916505933,36.2481828361108,25.9535560358203
 06/19  10:00:00,26.525,890.333333333333,5,56.0283453639789,1.50558,57.5339253639789,5857.84252954812,2645.89512562986,8503.73765517799,8463.29826870727,12511.5979673606,20974.8962360678,29478.6338912458,26.0133238028079,25.935529485643,45.7598317305409,25.9921075565969
 06/19  11:00:00,28.5666666666666,879.083333333333,5,140.070863409947,3.76395,143.834813409947,15046.6551065919,5193.12956291729,20239.7846695092,14088.0729708354,11126.80231274,25214.8752835755,45454.6599530847,24.7280046548894,23.3735283820794,52.5348237392746,24.358608751202
 06/19  12:00:00,30.1583333333333,829.166666666666,5,224.113381455915,6.02232,230.135701455915,15540.7419990502,7470.89976682603,23011.6417658763,10281.351187243,9289.46773681657,19570.8189240596,42582.4606899359,25.6945050161915,25.0523020169781,56.5382705716155,25.519361928042
 06/19  13:00:00,31.4583333333333,897.5,5,196.099208773926,5.26953,201.368738773926,14899.2634076905,6043.2945791743,20942.5579868649,9922.15729653152,8024.5164908584,17946.6737873899,38889.2317742548,25.9027000785682,25.5518903206919,59.0035858658759,25.8070264295465
 06/19  14:00:00,32.7583333333333,888.333333333333,5,112.056690727957,3.01116,115.067850727957,5938.09602514269,3289.36391195597,9227.45993709866,4970.25998237194,6455.53120582528,11425.7911881972,20653.2511252959,27.5882837165376,28.7748638660004,59.4466989463508,27.9118906009159
 06/19  15:00:00,33.5333333333333,872.083333333333,5,56.0283453639789,1.50558,57.5339253639789,8461.27644399047,1980.33705197141,10441.6134959618,9294.77196410456,7666.49001137349,16961.261975478,27402.8754714398,26.548371431877,26.8283649301831,57.2053825600596,26.6247319067038
 06/19  16:00:00,33.875,827.333333333333,5,70.0354317049736,1.881975,71.9174067049736,13094.0041304694,1904.17275214252,14998.1768826119,13446.5542882327,9297.96946360933,22744.523751842,37742.7006344539,25.1110020639698,24.0777335734117,53.1546847625663,24.8292066900061
 06/19  17:00:00,34.2333333333333,762.416666666666,5,140.070863409947,3.76395,143.834813409947,9267.68799867456,4071.24324094387,13338.9312396184,7228.27678728925,9416.28159980599,16644.5583870952,29983.4896267136,27.0450981209646,27.6174544970327,48.2945430686255,27.2011924764089
 06/19  18:00:00,33,644.666666666666,5,224.113381455915,6.02232,230.135701455915,24087.2190936591,6161.45384493633,30248.6729385954,15002.852244882,10035.2211249408,25038.0733698228,55286.7463084182,24.5434710505459,23.8554147296357,42.6716278938593,24.3558227383882
 06/19  19:00:00,30.5999999999999,423.416666666666,5,224.113381455915,6.02232,230.135701455915,4863.36069717439,6105.78666926405,10969.1473664384,3215.38665383225,9788.21528081689,13003.6019346491,23972.7493010875,28.7646689327229,30.8409234960123,36.3071863877287,29.3309098821493
 06/19  20:00:00,28.2,30.6111111111111,5,224.113381455915,6.02232,230.135701455915,14197.9297399829,6017.7514293733,20215.6811693563,9688.03024418938,9364.71515191953,19052.7453961089,39268.4265654652,26.5620108372935,27.415535499656,29.9280340068678,26.7947860584635
 06/19  21:00:00,25.5666666666666,0,5,140.070863409947,3.76395,143.834813409947,8882.49661607513,3839.86614149173,12722.3627575668,8917.32920523649,8029.38478835086,16946.7139935873,29669.0767511541,26.1265590764723,26.4391700049685,23.9928850356639,26.2118150523447
 06/19  22:00:00,22.825,0,5,98.049604386963,2.634765,100.684369386963,1547.68076129321,2824.94872156766,4372.62948286087,2299.28655761306,5394.16211051361,7693.44866812667,12066.0781509875,27.1589515388227,29.2814168190445,20.6086713422484,27.737795181913
 06/19  23:00:00,20.0666666666666,0,5,56.0283453639789,1.50558,57.5339253639789,3107.08611093664,2829.59185097521,5936.67796191185,7844.78208098608,4631.12296753802,12475.9050485241,18412.5830104359,25.85793418353,24.1781593206719,17.8870898364046,25.3998220955496
 06/19  24:00:00,18.4916666666666,0,5,14.0070863409947,0.376395,14.3834813409947,392.213522099167,584.941811792763,977.15533389193,4463.21371301674,2320.74298379338,6783.95669681012,7761.11203070205,25.4366319994285,23.8561715131556,15.4031944135283,25.0056051580665
 06/20  01:00:00,17.7333333333333,0,6,0,0,0,0,0,0,0,0,0,0,25.0325541148026,26.5229147832704,13.736775774765,25.4390087253413
 06/20  02:00:00,16.9916666666666,0,6,0,0,0,0,0,0,0,0,0,0,24.7341923397786,27.3069379871066,12.2756313986759,25.4358374866375
 06/20  03:00:00,16.8166666666666,0,6,0,0,0,0,0,0,0,0,0,0,24.4635482228488,27.1503712834914,11.196369200525,25.1963048258679
 06/20  04:00:00,16.9583333333333,0,6,0,0,0,0,0,0,0,0,0,0,24.4339171431438,27.4968259637494,11.0577389459799,25.2692407249682
 06/20  05:00:00,17.1166666666666,31.5,6,14.0070863409947,0.376395,14.3834813409947,1045.25910376336,1538.15447285859,2583.41357662195,9656.71180992326,9301.95099045219,18958.6628003754,21542.0763769974,24.5897324839969,21.4143481516157,11.3010252079578,23.7237343203071
 06/20  06:00:00,18.7166666666666,391.833333333333,6,28.0141726819894,0.75279,28.7669626819894,1705.52065109061,1216.79587812624,2922.31652921686,6828.89783289975,3964.40515590983,10793.3029888095,13715.6195180264,24.836977733727,21.9995620215351,13.3326602037337,24.0631511542716
 06/20  07:00:00,21.3166666666666,669.833333333333,6,112.056690727957,3.01116,115.067850727957,5080.61552050979,2997.20934705845,8077.82486756824,6559.55024881575,7038.1241934763,13597.674442292,21675.4993098602,25.4076977975337,23.9681400976454,19.4418798613227,25.0150982901557
 06/20  08:00:00,23.9166666666666,800.666666666666,6,112.056690727957,3.01116,115.067850727957,1944.03262898614,3988.94332634304,5932.97595532918,2040.54574522358,10067.185685477,12107.7314307005,18040.7073860297,27.0125543581394,29.0271816964625,27.6901167412765,27.5619881881535
 06/20  09:00:00,25.9916666666666,866.583333333333,6,112.056690727957,3.01116,115.067850727957,12234.6812008281,4236.0666556071,16470.7478564352,12004.9159630571,11652.0972010323,23657.0131640894,40127.7610205246,24.5883224641068,23.5788526666257,37.2715656022282,24.3130175247947
 06/20  10:00:00,27.6333333333333,899.25,6,56.0283453639789,1.50558,57.5339253639789,3491.49612108799,2837.94057079501,6329.43669188301,4927.21819337364,12165.651399586,17092.8695929596,23422.3062848426,26.5705432491568,28.0621118443269,45.9651882005096,26.9773272882611
 06/20  11:00:00,29.2916666666666,924.083333333333,6,140.070863409947,3.76395,143.834813409947,10943.4779899248,5503.61757757625,16447.095567501,10004.633159613,12242.8993683484,22247.5325279614,38694.6280954624,26.3104352371865,26.8337794868152,53.6950582104571,26.4531628920831
 06/20  12:00:00,31.1083333333333,950.166666666666,6,224.113381455915,6.02232,230.135701455915,5256.8492794382,7928.8581938872,13185.7074733254,3407.07570466218,10052.3892988182,13459.4650034803,26645.1724768057,28.8624146539658,31.4487507431346,58.9957439955476,29.5677662175749
 06/20  13:00:00,32.9499999999999,961.5,6,196.099208773926,5.26953,201.368738773926,23952.254100605,6785.7139651097,30737.9680657147,15600.4335877063,7272.53758380102,22872.9711715073,53610.939237222,24.3454136003888,24.0218259123697,60.5872628788562,24.2571640172566
 06/20  14:00:00,34.8083333333333,959.166666666666,6,112.056690727957,3.01116,115.067850727957,11444.7441350098,3942.20600988803,15386.9501448978,9407.15944573046,7013.95207505378,16421.1115207842,31808.061665682,25.5631631279723,25.5092459969846,59.3014847719548,25.5484587232328
 06/20  15:00:00,35.4833333333333,869.75,6,56.0283453639789,1.50558,57.5339253639789,8567.43898276526,2342.03522239398,10909.4742051592,9330.12642044681,7487.21533284882,16817.3417532956,27726.8159584548,25.9604132708568,25.9948101350338,56.4294170763358,25.9697940632573
 06/20  16:00:00,35.2833333333333,601.916666666666,6,70.0354317049736,1.881975,71.9174067049736,11988.311860248,2404.55711895501,14392.8689792031,12161.5291590664,9313.00709975023,21474.5362588166,35867.4052380197,25.362600934665,24.6789971463467,52.625952677881,25.1761669274999
 06/20  17:00:00,35.0833333333333,378.583333333333,6,140.070863409947,3.76395,143.834813409947,17526.3193399397,4815.46062375067,22341.7799636903,13753.1117117599,9998.36471938065,23751.4764311405,46093.2563948308,24.6872379687302,23.6401457229726,47.2381095870037,24.4016725482572
 06/20  18:00:00,33.6,361.25,6,224.113381455915,6.02232,230.135701455915,17345.8727235246,7350.88130941629,24696.7540329409,10848.6515008604,9873.47399708982,20722.1254979502,45418.8795308911,25.7637210399454,25.2617154528363,42.0051190780057,25.6268129144737
 06/20  19:00:00,31.2,376.166666666666,6,224.113381455915,6.02232,230.135701455915,11388.9098708003,7424.13455605732,18813.0444268576,7470.73100033201,9803.8070497334,17274.5380500654,36087.582476923,27.1797297128132,27.7549858657397,36.5820347328558,27.3366149021131
 06/20  20:00:00,28.8,30.4999999999999,6,224.113381455915,6.02232,230.135701455915,9274.93319909948,7395.27634508167,16670.2095441811,6245.51050288559,9362.32119926784,15607.8317021534,32278.0412463345,27.6727535050132,28.8928683175469,30.4705305997337,28.005506040311
 06/20  21:00:00,26.6916666666666,0,6,140.070863409947,3.76395,143.834813409947,9177.26514819986,4695.80098112518,13873.066129325,8934.37429118622,7660.63424310187,16595.008534288,30468.074663613,26.3672862391132,26.8782467891224,25.4954075750184,26.5066365827908
 06/20  22:00:00,24.85,0,6,98.049604386963,2.634765,100.684369386963,5182.4346858859,3371.69517124053,8554.12985712644,6207.28381605124,4420.33349364687,10627.6173096981,19181.7471668245,26.1026828954638,26.4149435127653,22.4829725741293,26.1878433336565
 06/20  23:00:00,22.9916666666666,0,6,56.0283453639789,1.50558,57.5339253639789,2000.71766803864,1440.74072628583,3441.45839432447,5279.72091833109,3279.56449660024,8559.28541493133,12000.7438092558,25.9863944754633,24.8692222136727,20.5658665270442,25.6817166708366
