Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Day Type Index [](Hourly),DINING PEOPLE:People Occupant Count [](Hourly),KITCHEN PEOPLE:People Occupant Count [](Hourly),Total People,DINING:Zone Other Equipment Convective Heating Rate [W](Hourly),DINING:Zone Other Equipment Latent Gain Rate [W](Hourly),DINING:Zone Other Equipment Total Heating Rate [W](Hourly),KITCHEN:Zone Other Equipment Convective Heating Rate [W](Hourly),KITCHEN:Zone Other Equipment Latent Gain Rate [W](Hourly),KITCHEN:Zone Other Equipment Total Heating Rate [W](Hourly),Total Cooling Rate [W],DINING:Zone Mean Air Temperature [C](Hourly),KITCHEN:Zone Mean Air Temperature [C](Hourly),ATTIC:Zone Mean Air Temperature [C](Hourly) ,Mean air Temperature [°C]
 07/17  14:00:00,32.0916666666666,874.416666666666,5,112.056690727957,3.01116,115.067850727957,11549.9003586979,6588.23917937074,18138.1395380686,9629.81025585399,7496.58707996571,17126.3973358197,35264.5368738883,25.9999999999999,25.9999999999999,59.7489559135608,25.9999999999999
 07/17  15:00:00,33.4416666666666,822.75,5,56.0283453639789,1.50558,57.5339253639789,9048.37178929777,3702.10688529536,12750.4786745931,9561.04558519391,7024.742993118,16585.7885783119,29336.267252905,25.9999999999999,26,58.760155160756,25.9999999999999
 07/17  16:00:00,34.1916666666666,669.916666666666,5,70.0354317049736,1.881975,71.9174067049736,10660.625505836,4059.26154150078,14719.8870473368,10323.7958307146,7365.54884997937,17689.344680694,32409.2317280307,25.9999999999999,26,58.4742051815893,25.9999999999999
 07/17  17:00:00,34.1083333333333,400.083333333333,5,140.070863409947,3.76395,143.834813409947,14119.6271587363,7219.51753778191,21339.1446965182,10936.5610508449,11017.8950815303,21954.4561323752,43293.6008288934,26,26,53.8833802080771,26
 07/17  18:00:00,33.2583333333333,255.5,5,224.113381455915,6.02232,230.135701455915,17786.7103597389,10643.0274107674,28429.7377705063,11147.2251042238,12559.1199027393,23706.3450069631,52136.0827774694,25.9999999999999,26,44.8591618373412,25.9999999999999
 07/17  19:00:00,31.8083333333333,123.25,5,224.113381455915,6.02232,230.135701455915,16582.7096074932,11017.0010109649,27599.7106184581,10815.1405713853,10593.2339230604,21408.3744944457,49008.0851129038,26,26,38.062288428722,26
 07/17  20:00:00,30.4583333333333,7.77777777777777,5,224.113381455915,6.02232,230.135701455915,15469.171925744,11535.6637551878,27004.8356809318,9906.74192150373,9024.97837185836,18931.7202933621,45936.5559742939,25.9999999999999,25.9999999999999,32.4366889296999,25.9999999999999
 07/17  21:00:00,29.0083333333333,0,5,140.070863409947,3.76395,143.834813409947,10291.5742001747,7251.60929821628,17543.183498391,9160.90049140633,7142.52799539526,16303.4284868016,33846.6119851926,25.9999999999999,26,28.7948646485428,25.9999999999999
 07/17  22:00:00,27.6583333333333,0,5,98.049604386963,2.634765,100.684369386963,6200.93878313615,4986.98045816997,11187.9192413061,6458.9590388342,4444.72518622058,10903.6842250548,22091.6034663609,26,25.9999999999999,26.0932813685704,26
 07/17  23:00:00,26.2666666666666,0,5,56.0283453639789,1.50558,57.5339253639789,2780.29756561311,2573.0651259144,5353.36269152751,3809.56054674798,1877.37887978783,5686.93942653581,11040.3021180633,26,25.9999999999999,24.4426135365578,26
 07/17  24:00:00,24.6083333333333,0,5,14.0070863409947,0.376395,14.3834813409947,216.084584764006,854.223203813548,1070.30778857755,3368.39780815364,2106.9473523701,5475.34516052374,6545.65294910129,26.112474056877,25.9016362214611,23.3244970195911,26.0549738744756
 07/18  01:00:00,23.2583333333333,0,6,0,0,0,0,0,0,0,0,0,0,25.6451536978354,27.4907832883246,21.9655369617142,26.148498070961
 07/18  02:00:00,22.8,0,6,0,0,0,0,0,0,0,0,0,0,25.3877627258068,27.993009970124,20.775740825296,26.0982717834127
 07/18  03:00:00,22.8,0,6,0,0,0,0,0,0,0,0,0,0,25.1836379436333,27.8321480587584,20.3889759861856,25.905945751486
 07/18  04:00:00,22.1583333333333,0,6,0,0,0,0,0,0,0,0,0,0,25.2081666650567,28.1963601571955,19.4742997669731,26.0231137095933
 07/18  05:00:00,21.0583333333333,0,6,14.0070863409947,0.376395,14.3834813409947,628.623864723064,2519.0639479808,3147.68781270386,7466.15500463454,10905.6374725714,18371.7924772059,21519.4802899098,25.4930374193513,23.9185451350198,18.7786803827099,25.0636382398346
 07/18  06:00:00,20.8916666666666,35.0833333333333,6,28.0141726819894,0.75279,28.7669626819894,1334.90324441507,1956.59455839028,3291.49780280535,6175.42906365052,3882.446967333,10057.8760309835,13349.3738337889,25.5917890598063,23.6081088210522,18.6191115568346,25.0507951944053
 07/18  07:00:00,21.7416666666666,242,6,112.056690727957,3.01116,115.067850727957,4797.65264120535,6089.70573464683,10887.3583758522,6564.20463321104,5406.40381839694,11970.608451608,22857.9668274602,25.8346944687942,24.6643042534598,20.970306231811,25.5155029407186
 07/18  08:00:00,24.4749999999999,685.583333333333,6,112.056690727957,3.01116,115.067850727957,6470.57478893578,6884.8270130391,13355.4018019749,6622.66435889003,10032.8889444798,16655.5533033698,30010.9551053447,25.9999992734681,25.9375850477184,27.6415733757131,25.9829775213809
 07/18  09:00:00,27.0916666666666,793.833333333333,6,112.056690727957,3.01116,115.067850727957,7987.66544958216,7107.86893425609,15095.5343838383,7714.94008569424,12185.1611947513,19900.1012804455,34995.6356642838,25.9999999999999,25.9999999995996,37.057766579918,25.9999999998907
 07/18  10:00:00,28.4416666666666,864.166666666666,6,56.0283453639789,1.50558,57.5339253639789,6909.34376124898,4365.41757692971,11274.7613381787,9213.97640622483,12756.8191748259,21970.7955810507,33245.5569192294,25.9999999999999,25.9999999999999,46.1859363194444,25.9999999999999
 07/18  11:00:00,29.5416666666666,859.5,6,140.070863409947,3.76395,143.834813409947,11970.9756757122,8633.52615779984,20604.501833512,10735.8192082295,10786.2151556099,21522.0343638394,42126.5361973514,25.9999999999999,26,52.1898428580409,25.9999999999999
 07/18  12:00:00,30.9916666666666,856,6,224.113381455915,6.02232,230.135701455915,16706.143300867,13049.0998237195,29755.2431245865,10809.6288388438,8413.06708372459,19222.6959225684,48977.9390471549,26,25.9999999999999,55.1168147097213,26
 07/18  13:00:00,31.9916666666666,878.25,6,196.099208773926,5.26953,201.368738773926,15819.4489142067,11424.190660405,27243.6395746117,10366.8606382496,7711.54514178337,18078.405780033,45322.0453546447,25.9999999999999,25.9999999999999,56.7988682538079,25.9999999999999
 07/18  14:00:00,33.1916666666666,836.083333333333,6,112.056690727957,3.01116,115.067850727957,11916.2758086098,6666.73679841409,18583.0126070239,9731.14126316946,7300.00292893301,17031.1441921025,35614.1567991264,25.9999999999999,26,59.2461269491118,25.9999999999999
 07/18  15:00:00,34.1916666666666,668.833333333333,6,56.0283453639789,1.50558,57.5339253639789,9254.05184103278,3801.69803159163,13055.7498726244,9648.21897197425,7207.21438859458,16855.4333605688,29911.1832331932,25.9999999999999,26,58.3879279532153,25.9999999999999
 07/18  16:00:00,34.4,732.416666666666,6,70.0354317049736,1.881975,71.9174067049736,10590.2933916526,4273.50906347964,14863.8024551322,10401.2270718486,8468.68637747735,18869.9134493259,33733.7159044582,26,25.9999999999999,55.8534354433674,26
 07/18  17:00:00,34.4,493.083333333333,6,140.070863409947,3.76395,143.834813409947,14153.1952417401,7258.25946842983,21411.4547101699,10970.378831255,12172.8279629286,23143.2067941836,44554.6615043535,25.9999999999999,25.9999999999999,48.6241196748589,25.9999999999999
 07/18  18:00:00,34.4,390.416666666666,6,224.113381455915,6.02232,230.135701455915,18328.5120353329,11414.0914421911,29742.603477524,11159.4649346726,10098.6429546552,21258.1078893278,51000.7113668518,26,25.9999999999999,41.7881058040762,26
 07/18  19:00:00,34.4,296.166666666666,6,224.113381455915,6.02232,230.135701455915,17735.6288057642,11859.0782655007,29594.7070712649,10845.3885363275,8173.85320608678,19019.2417424143,48613.9488136792,25.9999999999999,26,37.880849116189,25.9999999999999
 07/18  20:00:00,29.9083333333333,19.8333333333333,6,224.113381455915,6.02232,230.135701455915,15384.4318680806,11989.3611365964,27373.793004677,9957.65052392885,9414.15052293067,19371.8010468595,46745.5940515365,26,25.9999999999999,33.3642426053865,26
 07/18  21:00:00,26.3499999999999,0,6,140.070863409947,3.76395,143.834813409947,9694.77868963489,7541.6712874208,17236.4499770557,9200.43633401571,8627.13778815414,17827.5741221699,35064.0240992255,26,25.9999999999999,27.1553783224339,26
 07/18  22:00:00,25.1083333333333,0,6,98.049604386963,2.634765,100.684369386963,5767.51048783954,5301.50307255067,11069.0135603902,6459.91453836255,4644.54264915825,11104.4571875208,22173.470747911,25.9999999999999,25.9999999999999,23.8417072935818,25.9999999999999
 07/18  23:00:00,24.1083333333333,0,6,56.0283453639789,1.50558,57.5339253639789,2438.04851093014,2691.3410098654,5129.38952079554,4223.78737340682,2617.00800246378,6840.7953758706,11970.1848966661,26,25.7841658218604,21.771512044875,25.9411372034483
 07/18  24:00:00,23.2583333333333,0,6,14.0070863409947,0.376395,14.3834813409947,386.793387498788,1013.0089527722,1399.80234027099,4347.20468841607,2448.57111646657,6795.77580488264,8195.57814515363,25.9377217486742,24.947463796299,20.5790170194638,25.6676563082199
 07/19  01:00:00,22.8,0,7,0,0,0,0,0,0,0,0,0,0,25.5360907247985,27.1731179535326,19.7137658827456,25.9825445790728
 07/19  02:00:00,22.8,0,7,0,0,0,0,0,0,0,0,0,0,25.3077484454157,27.8305751600926,18.9411958680005,25.9957795854382
 07/19  03:00:00,22.1583333333333,0,7,0,0,0,0,0,0,0,0,0,0,25.0834210552613,27.677617879142,18.8841508484164,25.7909164166325
 07/19  04:00:00,21.3499999999999,0,7,0,0,0,0,0,0,0,0,0,0,25.0971179494747,28.0550829478785,18.2060577810408,25.9038210092443
 07/19  05:00:00,20.4583333333333,0,7,0,0,0,0,1935.15738296235,1935.15738296235,7885.97304035322,10854.3758892625,18740.3489296157,20675.5063125781,25.381176958481,23.5086496863214,17.8387107323435,24.8704969873629
 07/19  06:00:00,20.35,179.388888888888,7,14.0070863409947,0.376395,14.3834813409947,729.520053304484,1185.23282296939,1914.75287627387,6453.81207456602,3807.45678336185,10261.2688579279,12176.0217342017,25.490214861766,23.1896361749089,17.3762809658836,24.8627957182231
 07/19  07:00:00,21.2416666666666,529.833333333333,7,140.070863409947,3.76395,143.834813409947,6316.82918462169,7089.59593897879,13406.4251236005,6105.40705044154,5528.37393465141,11633.780985093,25040.2061086934,25.6862844493019,23.9190134757039,20.2736031744872,25.2043102195146
 07/19  08:00:00,22.9833333333333,714,7,140.070863409947,3.76395,143.834813409947,7246.75158116678,7953.41199588407,15200.1635770509,5447.53125778503,6152.81853454767,11600.3497923327,26800.5133693836,25.9997921829237,25.3496899993664,27.0317487501065,25.8224948109394
 07/19  09:00:00,25.1833333333333,806.25,7,112.056690727957,3.01116,115.067850727957,7538.98396046603,6722.60293047026,14261.5868909363,7397.73175572737,11172.5852483992,18570.3170041266,32831.9038950629,25.9999999999999,25.9998386970602,35.8331912132654,25.9999560090889
 07/19  10:00:00,27.0916666666666,858.25,7,56.0283453639789,1.50558,57.5339253639789,6591.49427308378,4210.75954677311,10802.2538198569,9176.4750840886,11645.0372477135,20821.5123318021,31623.766151659,25.9999999999999,25.999999999997,43.5375883652396,25.9999999999991
 07/19  11:00:00,28.4416666666666,883.166666666666,7,126.063777068952,3.38755499999999,129.451332068952,10832.6188256527,8078.09123446456,18910.7100601173,10686.3976351394,12819.3771090618,23505.7747442012,42416.4848043185,26,26,51.8364496713883,26
 07/19  12:00:00,30.5333333333333,880.25,7,140.070863409947,3.76395,143.834813409947,12177.7825885501,8548.66367143557,20726.4462599857,10832.6769241473,10702.0343791629,21534.7113033102,42261.1575632959,26,26,57.4901755687962,26
 07/19  13:00:00,31.9916666666666,865.833333333333,7,140.070863409947,3.76395,143.834813409947,12681.6896416851,8278.37204571452,20960.0616873996,10490.5223301138,9496.09220176424,19986.614531878,40946.6762192777,26,26,62.419486117269,26
 07/19  14:00:00,32.8416666666666,812.166666666666,7,98.049604386963,2.634765,100.684369386963,11018.602413575,5885.60572488152,16904.2081384565,9945.80894138264,6538.93412437645,16484.7430657591,33388.9512042156,25.9999999999999,26,63.2499217190691,25.9999999999999
 07/19  15:00:00,33.65,524.25,7,84.0425180459683,2.25836999999999,86.3008880459683,10523.8291323013,5293.43405184006,15817.2631841414,9934.4902425973,8757.62644459454,18692.1166871918,34509.3798713332,25.9999999999999,26,60.1898772852069,25.9999999999999
 07/19  16:00:00,29.0583333333333,175.333333333333,7,84.0425180459683,2.25836999999999,86.3008880459683,9061.85011223387,5717.21720337435,14779.0673156082,10428.4143603577,11921.7941283677,22350.2084887254,37129.2758043336,26,25.9999999999999,47.434648277598,26
 07/19  17:00:00,25.5999999999999,31.5833333333333,7,84.0425180459683,2.25836999999999,86.3008880459683,7383.50165685251,5656.86113041739,13040.3627872699,10302.6506321773,11959.5419182906,22262.1925504679,35302.5553377378,25.9999999999999,26,25.8487051625201,25.9999999999999
 07/19  18:00:00,25.25,36.5,7,196.099208773926,5.26953,201.368738773926,11757.9235839662,11249.378507259,23007.3020912252,10281.1555813553,7861.03644453959,18142.1920258949,41149.4941171201,26,25.9999999999999,25.5247548798777,26
 07/19  19:00:00,24.65,4.66666666666666,7,252.127554137905,6.77510999999999,258.902664137905,13746.2398955311,13879.2659085488,27625.5058040799,9953.61635292713,6561.52802671878,16515.1443796459,44140.6501837258,26,25.9999999999998,26.1283636280514,25.9999999999999
 07/19  20:00:00,23.4666666666666,0.0555555555555555,7,196.099208773926,5.26953,201.368738773926,10762.6150897405,10941.6474675786,21704.2625573191,9214.86052264596,7122.00906342315,16336.8695860691,38041.1321433882,25.9999999999999,26,24.0835297659489,25.9999999999999
 07/19  21:00:00,22.1583333333333,0,7,182.092122432931,4.893135,186.985257432931,9431.80245895396,10482.33208941,19914.134548364,8995.02637784491,6854.91714664411,15849.943524489,35764.078072853,26,25.8741835216457,21.4433792214444,25.9656870388552
 07/19  22:00:00,21.9916666666666,0,7,154.077949750942,4.140345,158.218294750942,6774.31864294977,8538.98232189228,15313.3009648421,7280.23920622992,4174.47533537823,11454.7145416081,26768.0155064502,26,25.0394803701845,19.8830477060194,25.7380448636955
 07/19  23:00:00,21.5583333333333,0,7,98.049604386963,2.634765,100.684369386963,4219.76489173349,5381.60142023564,9601.36631196913,6263.12576857652,2876.11653392207,9139.24230249859,18740.6086144677,25.7107917704806,24.0585144910561,19.3022834161009,25.2601788870899
 07/19  24:00:00,20.8083333333333,0,7,14.0070863409947,0.376395,14.3834813409947,668.832506354905,1006.12464657463,1674.95715292953,5738.46339540307,2323.25097211737,8061.71436752044,9736.67152044997,25.4811928261931,23.1457889346244,18.3253388019712,24.8442760722278
 07/20  01:00:00,21.2416666666666,0,1,0,0,0,0,0,0,0,0,0,0,25.2060264373998,26.2106245042987,17.9715623749778,25.4800027470733
 07/20  02:00:00,21.3499999999999,0,1,0,0,0,0,0,0,0,0,0,0,25.0333935702245,27.2172666360747,18.8047369563218,25.628984486723
 07/20  03:00:00,20.4583333333333,0,1,0,0,0,0,0,0,0,0,0,0,24.8222252002889,27.1846684554702,18.809362573409,25.4665161920739
 07/20  04:00:00,19.0083333333333,0,1,0,0,0,0,0,0,0,0,0,0,24.8410445515614,27.6403265108692,17.8298313357167,25.60447120568
 07/20  05:00:00,18.3,0,1,0,0,0,0,1872.55588648427,1872.55588648427,9417.93874131314,10636.3994794755,20054.3382207886,21926.8941072729,25.1406342835652,22.1066440542927,16.5832111030227,24.3131974468934
 07/20  06:00:00,18.0083333333333,158.305555555555,1,14.0070863409947,0.376395,14.3834813409947,1011.05421045737,1445.83053867599,2456.88474913336,8368.82208880231,3976.27568318818,12345.0977719905,14801.9825211239,25.0856354842643,21.5695023558525,16.0193115916868,24.1267075203507
 07/20  07:00:00,19.4333333333333,499.583333333333,1,140.070863409947,3.76395,143.834813409947,7673.82833995115,7714.60807590175,15388.4364158529,6877.20573465408,5140.43260017364,12017.6383348277,27406.0747506806,24.7953501873322,22.5021753976476,18.9133730888071,24.1699502517605
 07/20  08:00:00,22.8166666666666,738.333333333333,1,140.070863409947,3.76395,143.834813409947,6768.52058008911,8154.01414020367,14922.5347202928,4971.71403311612,5974.74444370322,10946.4584768193,25868.9931971121,25.9239717679808,24.9651299111206,26.4020596603114,25.6624741977994
 07/20  09:00:00,25.3916666666666,813.833333333333,1,56.0283453639789,1.50558,57.5339253639789,4949.16384312447,4123.33919308862,9072.50303621309,5794.1603978115,7479.6252810349,13273.7856788464,22346.2887150595,25.9999999999997,25.9999462524745,37.1351125689214,25.9999853418502
 07/20  10:00:00,27.0916666666666,849.833333333333,1,56.0283453639789,1.50558,57.5339253639789,6254.217150333,4372.36829369666,10626.5854440297,8697.31678876096,10962.0860813557,19659.4028701167,30285.9883141463,25.9999999999999,25.9999999999996,45.8177078329303,25.9999999999998
 07/20  11:00:00,28.7333333333333,864.833333333333,1,84.0425180459683,2.25836999999999,86.3008880459683,8576.56851924098,5952.23325633492,14528.8017755759,10321.219590402,10331.2030887354,20652.4226791374,35181.2244547133,25.9999999999999,26,51.2403496824172,25.9999999999999
 07/20  12:00:00,30.7416666666666,919.083333333333,1,140.070863409947,3.76395,143.834813409947,11833.7037957652,8602.82525879033,20436.5290545555,10242.2110583078,9952.78133525307,20194.9923935609,40631.5214481164,26,25.9999999999999,55.1897773547266,26
 07/20  13:00:00,32.3416666666666,886,1,140.070863409947,3.76395,143.834813409947,12351.7202108356,8134.70307517128,20486.4232860069,10017.4545654758,8923.88894153627,18941.3435070121,39427.7667930189,26,25.9999999999999,59.3479617314537,26
 07/20  14:00:00,33.4416666666666,883.666666666666,1,84.0425180459683,2.25836999999999,86.3008880459683,9846.02576173346,5007.63422411862,14853.6599858521,9360.81983687195,6489.89372176565,15850.7135586376,30704.3735444897,25.9999999999999,26,59.0117402491096,25.9999999999999
 07/20  15:00:00,34.5416666666666,685.75,1,56.0283453639789,1.50558,57.5339253639789,8720.94174267791,3764.28181625233,12485.2235589302,9306.44507182396,7583.81724223811,16890.2623140621,29375.4858729923,25.9999999999999,25.9999999999999,56.8945744295575,25.9999999999999
 07/20  16:00:00,35,359,1,70.0354317049736,1.881975,71.9174067049736,9973.61026628597,4545.14496182579,14518.7552281118,10028.5628407337,9705.30705928636,19733.8699000201,34252.6251281318,25.9999999999999,25.9999999999999,53.1205157474769,25.9999999999999
 07/20  17:00:00,35,131.166666666666,1,98.049604386963,2.634765,100.684369386963,11150.8875353477,5950.44853084041,17101.3360661881,10520.9092652276,11413.4341112781,21934.3433765057,39035.6794426938,25.9999999999999,25.9999999999999,45.942143816468,25.9999999999999
 07/20  18:00:00,30.8,43.3333333333333,1,154.077949750942,4.140345,158.218294750942,12261.2117511782,9135.29099227023,21396.5027434484,10495.7806472793,10384.0898096173,20879.8704568966,42276.373200345,26,25.9999999999999,39.4452607730889,26
 07/20  19:00:00,25.8166666666666,3.66666666666666,1,182.092122432931,4.893135,186.985257432931,11556.7798004613,10234.515490139,21791.2952906003,9953.15638681915,11653.082108146,21606.2384949651,43397.5337855655,25.9999999999999,26,32.3161785119883,25.9999999999999
 07/20  20:00:00,24.4,0,1,196.099208773926,5.26953,201.368738773926,11129.2737885811,10676.1034778113,21805.3772663924,8982.66573053029,8629.04939508512,17611.7151256154,39417.0923920078,25.9999999999999,25.9999999999999,26.5466372591464,25.9999999999999
 07/20  21:00:00,23.7583333333333,0,1,98.049604386963,2.634765,100.684369386963,6324.57801790668,5696.38685339318,12020.9648712999,8377.77600406355,5966.47358749708,14344.2495915606,26365.2144628605,25.9999999999999,26.0000000000001,24.0978582100012,26
 07/20  22:00:00,23.3,0,1,56.0283453639789,1.50558,57.5339253639789,3107.44837810068,3319.5598329609,6427.00821106158,6143.5546734654,3376.67587247605,9520.23054594145,15947.238757003,26,25.8659111591035,23.0220052229598,25.9634309809986
 07/20  23:00:00,22.6583333333333,0,1,56.0283453639789,1.50558,57.5339253639789,2019.84732817367,3195.07621254618,5214.92354071985,5315.96756549657,2979.72205300208,8295.68961849865,13510.6131592185,25.9547448034344,24.7439773525584,22.5112402381276,25.6245415022398
 07/20  24:00:00,22.2,0,1,14.0070863409947,0.376395,14.3834813409947,500.703279000183,1110.45830279421,1611.16158179439,4602.32487804023,2139.89609423404,6742.22097227427,8353.38255406866,25.6682316867893,24.1320841015636,21.8081735131512,25.2492899623511
 07/21  01:00:00,21.5583333333333,0,2,0,0,0,0,0,0,0,0,0,0,25.3380064607235,26.8223686950062,20.9717628239295,25.7428251644095
 07/21  02:00:00,20.4583333333333,0,2,0,0,0,0,0,0,0,0,0,0,25.1117430179082,27.5599996673742,19.6137058612263,25.7794372371742
 07/21  03:00:00,20,0,2,0,0,0,0,0,0,0,0,0,0,24.8911393870052,27.4494235192693,18.5411184874324,25.5888405560086
 07/21  04:00:00,20,0,2,0,0,0,0,0,0,0,0,0,0,24.9503654062281,27.8656021441975,18.1765447677257,25.7454155159291
 07/21  05:00:00,19.65,0,2,14.0070863409947,0.376395,14.3834813409947,790.504097553382,3050.88236700586,3841.38646455924,8439.42540033512,11311.7293846483,19751.1547849834,23592.5412495427,25.2176432411973,22.9847539393972,18.0971797124895,24.6086845033958
 07/21  06:00:00,19.4,31.2777777777777,2,28.0141726819894,0.75279,28.7669626819894,1654.78364426428,2278.07490167424,3932.85854593852,7283.60421052809,3943.36354037247,11226.9677509006,15159.8262968391,25.198169013664,22.5407695271017,18.0311342622531,24.4734368758609
 07/21  07:00:00,20.0999999999999,210.666666666666,2,112.056690727957,3.01116,115.067850727957,5691.66318994883,6597.68247961713,12289.345669566,7545.45032334063,4983.18592725766,12528.6362505983,24817.9819201643,25.095856612638,23.4508637707816,19.896927265107,24.6472303579187
 07/21  08:00:00,23.1666666666666,473.75,2,112.056690727957,3.01116,115.067850727957,5518.47535681297,6709.44977950703,12227.92513632,6281.30565974592,8402.00762338484,14683.3132831308,26911.2384194508,25.9357345384547,25.4673393100439,25.6694314407499,25.8079927077892
 07/21  09:00:00,25.6416666666666,670.583333333333,2,112.056690727957,3.01116,115.067850727957,7168.85767729392,7087.38860542586,14256.2462827198,7225.87703390644,9453.54174007825,16679.4187739847,30935.6650567045,25.9999999999916,25.9999935954167,32.1285397167347,25.9999982533211
 07/21  10:00:00,27.0916666666666,586.5,2,56.0283453639789,1.50558,57.5339253639789,6232.56300986173,4500.08659241788,10732.6496022796,8803.46959118333,10529.8254981008,19333.2950892841,30065.9446915637,25.9999999999999,25.9999999999954,37.9489028898811,25.9999999999987
 07/21  11:00:00,29.0833333333333,555.166666666666,2,140.070863409947,3.76395,143.834813409947,11406.4751512937,9365.38940343223,20771.8645547259,10380.7927261478,11352.6105413725,21733.4032675203,42505.2678222462,25.9999999999999,26,44.0016410284311,25.9999999999999
 07/21  12:00:00,31.2833333333333,636.333333333333,2,224.113381455915,6.02232,230.135701455915,16469.6622744963,13557.8328818141,30027.4951563104,10530.8223891382,10076.052491036,20606.8748801742,50634.3700364846,25.9999999999999,26,49.0178222172607,25.9999999999999
 07/21  13:00:00,32.1999999999999,687.916666666666,2,196.099208773926,5.26953,201.368738773926,14782.7319205984,11373.4523962401,26156.1843168385,10115.1248471698,9302.50978948782,19417.6346366576,45573.8189534961,26,25.9999999999999,45.7636422930361,26
 07/21  14:00:00,32.1999999999999,684.666666666666,2,112.056690727957,3.01116,115.067850727957,10050.6206021041,7171.79345667605,17222.4140587801,9170.1185741754,10398.369904635,19568.4884788104,36790.9025375905,26,26,29.2463125442937,26
 07/21  15:00:00,28.6416666666666,512,2,56.0283453639789,1.50558,57.5339253639789,7045.6737485339,4392.84987446979,11438.5236230037,8923.84717330254,10370.311803518,19294.1589768205,30732.6825998242,26,26,38.8701741971156,26
 07/21  16:00:00,28.7249999999999,173.833333333333,2,70.0354317049736,1.881975,71.9174067049736,8074.71193188036,4674.20307477401,12748.9150066544,9737.6018134479,7905.86368537615,17643.4654988241,30392.3805054784,25.9999999999999,26.0000000000001,40.0018336019694,26
 07/21  17:00:00,29.9,118.5,2,140.070863409947,3.76395,143.834813409947,11571.4913482253,7973.74565209204,19545.2370003173,10383.924724649,8006.30327516316,18390.2279998122,37935.4650001295,25.9999999999999,26.0000000000001,37.8472238016519,26
 07/21  18:00:00,27.4749999999999,53.25,2,224.113381455915,6.02232,230.135701455915,14409.6023620089,12177.7770861672,26587.3794481761,10636.9763092585,9180.07082540347,19817.047134662,46404.4265828381,26,25.9999999999999,33.8804439785883,26
 07/21  19:00:00,26.45,19.6666666666666,2,224.113381455915,6.02232,230.135701455915,13681.9794302402,12715.6153192462,26397.5947494864,10347.6643385722,8381.84577241962,18729.5101109918,45127.1048604782,26,25.9999999999999,29.6655573587091,26
 07/21  20:00:00,26.3499999999999,1.33333333333333,2,224.113381455915,6.02232,230.135701455915,13249.9057978321,13124.0580264095,26373.9638242416,9493.74295378758,7198.63888115871,16692.3818349463,43066.3456591879,26,25.9999999999999,27.0527459107724,26
 07/21  21:00:00,25.8083333333333,0,2,140.070863409947,3.76395,143.834813409947,8920.67422953896,8337.53790364631,17258.2121331853,8832.49779940771,6039.26190970137,14871.7597091091,32129.9718422943,25.9999999999999,25.9999999999999,25.0373290545303,25.9999999999999
 07/21  22:00:00,24.6083333333333,0,2,98.049604386963,2.634765,100.684369386963,5255.13654067657,5785.71761205472,11040.8541527313,6205.78906617902,3330.69697759876,9536.48604377778,20577.3401965091,25.9999999999999,26,23.8058929163365,25.9999999999999
 07/21  23:00:00,23.55,0,2,56.0283453639789,1.50558,57.5339253639789,2100.16829826365,3039.58118447209,5139.74948273574,4705.5665477569,2396.81642072504,7102.38296848194,12242.1324512177,26,25.4081332698203,22.5230283750823,25.8385847356309
 07/21  24:00:00,23.3,0,2,14.0070863409947,0.376395,14.3834813409947,367.531157918479,960.679984319374,1328.21114223785,3832.8884066845,2096.83335931185,5929.72176599635,7257.9329082342,25.8319188521442,24.8900739289927,21.69572507549,25.5750567250586
 07/22  01:00:00,22.6583333333333,0,3,0,0,0,0,0,0,0,0,0,0,25.4339831919216,27.104296682275,21.4515194851761,25.8895149524967
 07/22  02:00:00,20.9166666666666,0,3,0,0,0,0,0,0,0,0,0,0,25.1734191867604,27.6934815315222,20.5742584925273,25.8606964214222
 07/22  03:00:00,20.6416666666666,0,3,0,0,0,0,0,0,0,0,0,0,24.9429030275225,27.543519165426,19.6492406233326,25.6521490790698
 07/22  04:00:00,21.45,0,3,0,0,0,0,0,0,0,0,0,0,25.0138844104935,27.9348199971693,19.5907123493165,25.8104887234021
 07/22  05:00:00,21.3499999999999,0,3,14.0070863409947,0.376395,14.3834813409947,571.950335892286,2650.36298854695,3222.31332443924,6799.65706785725,10041.9712859013,16841.6283537585,20063.9416781978,25.3941135689254,23.9959832887803,19.6706601515982,25.0128122433322
 07/22  06:00:00,21.0999999999999,54.7777777777777,3,28.0141726819894,0.75279,28.7669626819894,1258.10584519269,2105.3946924839,3363.50053767659,6052.64811547346,3916.23409713349,9968.88221260695,13332.3827502835,25.532577620001,23.7181320395458,19.7155104373771,25.0377378222588
 07/22  07:00:00,22.0916666666666,272.25,3,112.056690727957,3.01116,115.067850727957,4619.16329955568,6487.56050399449,11106.7238035502,6145.94979096202,5133.67139187722,11279.6211828392,22386.3449863894,25.8579845575955,24.8699321152835,21.7105701681003,25.5885206089497
 07/22  08:00:00,23.0916666666666,442.5,3,112.056690727957,3.01116,115.067850727957,5824.29590129895,7575.66125757584,13399.9571588748,6660.82370128555,7374.60334365266,14035.4270449382,27435.384203813,25.999999920282,25.9014983187431,26.0151258534917,25.9731363355552
